UserID,Username,Email,First Name,Last Name,Mobile Number,Gender,Age,Persona,Discount Persona
2689,user2689,mary.flores@example.com,Mary,Flores,(030)746-3786x588,F,35,books_apparel_homedecor,discount_indifferent
2690,user2690,paula.harris@example.com,Paula,Harris,046.095.9757,F,32,homedecor_electronics_outdoors,lower_priced_products
2691,user2691,ariana.lopez@example.com,Ariana,Lopez,889.089.8875,F,36,beauty_accessories_instruments,all_discounts
2692,user2692,eric.lee@example.com,Eric,Lee,330.854.9549x57951,M,38,homedecor_electronics_outdoors,all_discounts
2693,user2693,daniel.baldwin@example.com,Daniel,Baldwin,001-901-318-7544,M,18,beauty_accessories_instruments,lower_priced_products
2694,user2694,amanda.jackson@example.com,Amanda,Jackson,(979)091-0308,F,34,furniture_homedecor_housewares,lower_priced_products
2695,user2695,bryan.roberts@example.com,Bryan,Roberts,737.977.4324,M,60,furniture_homedecor_housewares,lower_priced_products
2696,user2696,michelle.hoover@example.com,Michelle,Hoover,4545290363,F,35,furniture_homedecor_housewares,discount_indifferent
2697,user2697,ryan.richardson@example.com,Ryan,Richardson,001-074-313-6313x577,M,41,books_apparel_homedecor,lower_priced_products
2698,user2698,kerry.marquez@example.com,Kerry,Marquez,001-694-632-1028x840,F,29,footwear_jewelry_furniture,lower_priced_products
2699,user2699,daniel.allen@example.com,Daniel,Allen,001-718-291-5047x4738,M,45,instruments_books_electronics,lower_priced_products
2700,user2700,timothy.salazar@example.com,Timothy,Salazar,(017)866-0446,M,45,beauty_accessories_instruments,lower_priced_products
2701,user2701,wesley.williams@example.com,Wesley,Williams,086-022-5011x018,M,36,accessories_groceries_books,all_discounts
2702,user2702,wendy.mcdonald@example.com,Wendy,Mcdonald,001-454-908-4078,F,62,footwear_jewelry_furniture,discount_indifferent
2703,user2703,joseph.king@example.com,Joseph,King,717.920.1601x895,M,23,floral_beauty_jewelry,all_discounts
2704,user2704,pamela.hill@example.com,Pamela,Hill,+1-874-062-2095x96175,F,18,housewares_floral_seasonal,all_discounts
2705,user2705,dean.nelson@example.com,Dean,Nelson,563.445.1137x66919,M,45,tools_housewares_apparel,lower_priced_products
2706,user2706,patrick.larson@example.com,Patrick,Larson,3619301334,M,46,electronics_outdoors_footwear,lower_priced_products
2707,user2707,emily.carrillo@example.com,Emily,Carrillo,(289)181-3940,F,23,housewares_floral_seasonal,discount_indifferent
2708,user2708,sara.martinez@example.com,Sara,Martinez,6682696182,F,27,tools_housewares_apparel,discount_indifferent
2709,user2709,amy.jones@example.com,Amy,Jones,680-133-3749x14554,F,18,accessories_groceries_books,discount_indifferent
2710,user2710,claire.mcclain@example.com,Claire,Mcclain,001-618-537-5296x7295,F,28,housewares_tools_beauty,lower_priced_products
2711,user2711,robert.evans@example.com,Robert,Evans,001-596-807-4681x12959,M,45,furniture_homedecor_housewares,discount_indifferent
2712,user2712,tracy.henry@example.com,Tracy,Henry,116.608.8742x5789,F,35,floral_beauty_jewelry,all_discounts
2713,user2713,dana.martinez@example.com,Dana,Martinez,(790)505-6851x15939,F,30,outdoors_instruments_groceries,lower_priced_products
2714,user2714,edward.melendez@example.com,Edward,Melendez,001-671-923-5133x499,M,31,outdoors_instruments_groceries,discount_indifferent
2715,user2715,matthew.mahoney@example.com,Matthew,Mahoney,(824)916-6897,M,18,instruments_books_electronics,discount_indifferent
2716,user2716,bailey.nguyen@example.com,Bailey,Nguyen,020-347-1810x3325,F,29,tools_housewares_apparel,lower_priced_products
2717,user2717,brandy.lopez@example.com,Brandy,Lopez,001-191-488-3806x8006,F,40,housewares_floral_seasonal,lower_priced_products
2718,user2718,william.rogers@example.com,William,Rogers,(083)229-0508,M,62,electronics_outdoors_footwear,lower_priced_products
2719,user2719,haley.silva@example.com,Haley,Silva,348.440.3467,F,49,furniture_homedecor_housewares,all_discounts
2720,user2720,charles.brady@example.com,Charles,Brady,(566)807-7399x7123,M,19,homedecor_electronics_outdoors,all_discounts
2721,user2721,whitney.ayers@example.com,Whitney,Ayers,001-289-936-1203x394,F,52,electronics_outdoors_footwear,discount_indifferent
2722,user2722,sheila.mclean@example.com,Sheila,Mclean,800.661.3935x220,F,45,housewares_tools_beauty,all_discounts
2723,user2723,cody.johnson@example.com,Cody,Johnson,001-199-954-6920,M,45,tools_housewares_apparel,discount_indifferent
2724,user2724,debra.edwards@example.com,Debra,Edwards,(327)254-6491,F,33,books_apparel_homedecor,lower_priced_products
2725,user2725,teresa.thompson@example.com,Teresa,Thompson,(648)441-8171,F,32,homedecor_electronics_outdoors,discount_indifferent
2726,user2726,amy.king@example.com,Amy,King,+1-742-889-6250x46454,F,29,housewares_floral_seasonal,all_discounts
2727,user2727,jeffrey.cummings@example.com,Jeffrey,Cummings,(738)210-9966x6794,M,20,furniture_homedecor_housewares,lower_priced_products
2728,user2728,kevin.smith@example.com,Kevin,Smith,(595)806-3888,M,26,books_apparel_homedecor,discount_indifferent
2729,user2729,austin.esparza@example.com,Austin,Esparza,(481)817-8095x3355,M,27,housewares_floral_seasonal,discount_indifferent
2730,user2730,jodi.snow@example.com,Jodi,Snow,109-428-2882,F,34,seasonal_furniture_floral,discount_indifferent
2731,user2731,gabriel.hoffman@example.com,Gabriel,Hoffman,(369)129-1089,M,44,furniture_homedecor_housewares,all_discounts
2732,user2732,sue.hernandez@example.com,Sue,Hernandez,(647)833-3908,F,34,furniture_homedecor_housewares,lower_priced_products
2733,user2733,jade.morgan@example.com,Jade,Morgan,674-703-7118,F,20,electronics_outdoors_footwear,discount_indifferent
2734,user2734,ryan.bishop@example.com,Ryan,Bishop,526.640.7355x355,M,59,housewares_tools_beauty,discount_indifferent
2735,user2735,holly.garrison@example.com,Holly,Garrison,(000)354-3436x736,F,57,apparel_footwear_accessories,all_discounts
2736,user2736,cameron.sanchez@example.com,Cameron,Sanchez,8520815295,M,45,instruments_books_electronics,lower_priced_products
2737,user2737,shannon.smith@example.com,Shannon,Smith,001-114-101-6948x24897,F,68,floral_beauty_jewelry,lower_priced_products
2738,user2738,cheyenne.padilla@example.com,Cheyenne,Padilla,(902)977-5293x6921,F,36,floral_beauty_jewelry,discount_indifferent
2739,user2739,kyle.dunlap@example.com,Kyle,Dunlap,6941648882,M,60,apparel_footwear_accessories,all_discounts
2740,user2740,diana.benitez@example.com,Diana,Benitez,+1-772-391-7742x3990,F,21,instruments_books_electronics,discount_indifferent
2741,user2741,patrick.brown@example.com,Patrick,Brown,018.058.2498x4829,M,31,beauty_accessories_instruments,discount_indifferent
2742,user2742,tracy.kane@example.com,Tracy,Kane,421.531.0062x323,F,26,books_apparel_homedecor,discount_indifferent
2743,user2743,david.wiley@example.com,David,Wiley,(106)490-3739x408,M,25,apparel_footwear_accessories,lower_priced_products
2744,user2744,randy.brown@example.com,Randy,Brown,001-027-563-8260x3181,M,23,seasonal_furniture_floral,all_discounts
2745,user2745,susan.best@example.com,Susan,Best,582.912.3694x5816,F,39,floral_beauty_jewelry,lower_priced_products
2746,user2746,tonya.gray@example.com,Tonya,Gray,(405)908-2016x24557,F,45,tools_housewares_apparel,lower_priced_products
2747,user2747,david.robinson@example.com,David,Robinson,(383)184-7275,M,37,beauty_accessories_instruments,all_discounts
2748,user2748,heather.martin@example.com,Heather,Martin,493.266.7244x69841,F,23,books_apparel_homedecor,lower_priced_products
2749,user2749,robert.nguyen@example.com,Robert,Nguyen,(436)586-5249,M,47,homedecor_electronics_outdoors,lower_priced_products
2750,user2750,thomas.wood@example.com,Thomas,Wood,+1-889-573-4824x1505,M,39,beauty_accessories_instruments,lower_priced_products
2751,user2751,melissa.lee@example.com,Melissa,Lee,662-858-4308x48621,F,31,housewares_floral_seasonal,discount_indifferent
2752,user2752,chad.zamora@example.com,Chad,Zamora,894-135-2658x9975,M,41,furniture_homedecor_housewares,lower_priced_products
2753,user2753,michael.reid@example.com,Michael,Reid,6395843478,M,27,housewares_floral_seasonal,lower_priced_products
2754,user2754,jacob.garrett@example.com,Jacob,Garrett,857-415-3907x4584,M,30,electronics_outdoors_footwear,all_discounts
2755,user2755,charlotte.harrison@example.com,Charlotte,Harrison,(729)658-0169x9896,F,54,housewares_tools_beauty,lower_priced_products
2756,user2756,tracy.house@example.com,Tracy,House,001-166-277-2061x114,F,28,outdoors_instruments_groceries,discount_indifferent
2757,user2757,david.mitchell@example.com,David,Mitchell,316.809.1462,M,34,apparel_footwear_accessories,discount_indifferent
2758,user2758,ryan.smith@example.com,Ryan,Smith,843.456.8870,M,52,seasonal_furniture_floral,lower_priced_products
2759,user2759,margaret.smith@example.com,Margaret,Smith,(195)457-0347x5419,F,42,accessories_groceries_books,all_discounts
2760,user2760,jeff.castillo@example.com,Jeff,Castillo,(068)780-6470x204,M,20,groceries_seasonal_tools,all_discounts
2761,user2761,victoria.rojas@example.com,Victoria,Rojas,445-108-2886,F,23,homedecor_electronics_outdoors,all_discounts
2762,user2762,lori.reyes@example.com,Lori,Reyes,001-674-105-1801x5415,F,18,furniture_homedecor_housewares,lower_priced_products
2763,user2763,jason.lewis@example.com,Jason,Lewis,774-555-6631,M,39,apparel_footwear_accessories,discount_indifferent
2764,user2764,steven.blackwell@example.com,Steven,Blackwell,001-430-167-4142x85201,M,33,books_apparel_homedecor,all_discounts
2765,user2765,kevin.smith@example.com,Kevin,Smith,(074)787-8481x17667,M,23,housewares_floral_seasonal,lower_priced_products
2766,user2766,zachary.farrell@example.com,Zachary,Farrell,001-267-978-5368x2570,M,59,instruments_books_electronics,all_discounts
2767,user2767,john.rivera@example.com,John,Rivera,236-123-8603x73663,M,36,housewares_tools_beauty,lower_priced_products
2768,user2768,lisa.baker@example.com,Lisa,Baker,(653)786-6180,F,27,homedecor_electronics_outdoors,lower_priced_products
2769,user2769,angela.hughes@example.com,Angela,Hughes,(909)259-0537x646,F,35,seasonal_furniture_floral,all_discounts
2770,user2770,shannon.simmons@example.com,Shannon,Simmons,001-536-617-0409x417,F,41,outdoors_instruments_groceries,discount_indifferent
2771,user2771,olivia.schneider@example.com,Olivia,Schneider,582.580.7724x71353,F,21,apparel_footwear_accessories,all_discounts
2772,user2772,stephen.king@example.com,Stephen,King,(739)279-5358,M,28,furniture_homedecor_housewares,lower_priced_products
2773,user2773,scott.smith@example.com,Scott,Smith,(067)060-0095x930,M,46,tools_housewares_apparel,all_discounts
2774,user2774,russell.jones@example.com,Russell,Jones,001-050-882-1946x10736,M,34,tools_housewares_apparel,all_discounts
2775,user2775,julie.graves@example.com,Julie,Graves,111-200-9395x053,F,36,footwear_jewelry_furniture,discount_indifferent
2776,user2776,valerie.hodges@example.com,Valerie,Hodges,894-942-8709x64376,F,33,outdoors_instruments_groceries,discount_indifferent
2777,user2777,mia.walker@example.com,Mia,Walker,149-274-7922x319,F,19,furniture_homedecor_housewares,discount_indifferent
2778,user2778,sarah.davis@example.com,Sarah,Davis,001-354-226-7560x141,F,24,furniture_homedecor_housewares,lower_priced_products
2779,user2779,james.martinez@example.com,James,Martinez,(514)619-2924,M,33,groceries_seasonal_tools,all_discounts
2780,user2780,kara.thomas@example.com,Kara,Thomas,311-435-8345,F,26,housewares_floral_seasonal,lower_priced_products
2781,user2781,barbara.murray@example.com,Barbara,Murray,694-744-5947x800,F,20,apparel_footwear_accessories,discount_indifferent
2782,user2782,kenneth.garrison@example.com,Kenneth,Garrison,581.544.0108x17861,M,48,housewares_floral_seasonal,all_discounts
2783,user2783,benjamin.rivera@example.com,Benjamin,Rivera,090.910.7005x61885,M,64,tools_housewares_apparel,all_discounts
2784,user2784,jeffery.wilson@example.com,Jeffery,Wilson,115-137-5362x58713,M,46,homedecor_electronics_outdoors,lower_priced_products
2785,user2785,anthony.young@example.com,Anthony,Young,023-324-3904,M,49,outdoors_instruments_groceries,discount_indifferent
2786,user2786,jeremy.mata@example.com,Jeremy,Mata,001-681-004-3220x71076,M,27,outdoors_instruments_groceries,all_discounts
2787,user2787,steven.nichols@example.com,Steven,Nichols,(020)461-8739x761,M,59,furniture_homedecor_housewares,lower_priced_products
2788,user2788,jacob.macdonald@example.com,Jacob,Macdonald,+1-391-248-1768,M,25,footwear_jewelry_furniture,lower_priced_products
2789,user2789,christopher.miranda@example.com,Christopher,Miranda,163-204-1116,M,58,homedecor_electronics_outdoors,discount_indifferent
2790,user2790,savannah.peterson@example.com,Savannah,Peterson,149-613-4145x846,F,71,beauty_accessories_instruments,discount_indifferent
2791,user2791,dawn.swanson@example.com,Dawn,Swanson,695.840.1054,F,42,accessories_groceries_books,lower_priced_products
2792,user2792,travis.zimmerman@example.com,Travis,Zimmerman,+1-773-021-5612x9998,M,64,books_apparel_homedecor,lower_priced_products
2793,user2793,andrew.lopez@example.com,Andrew,Lopez,089-024-2633,M,37,floral_beauty_jewelry,discount_indifferent
2794,user2794,brian.martinez@example.com,Brian,Martinez,285.765.4411x64637,M,27,housewares_floral_seasonal,discount_indifferent
2795,user2795,melissa.luna@example.com,Melissa,Luna,(038)232-3011,F,33,accessories_groceries_books,all_discounts
2796,user2796,cindy.herrera@example.com,Cindy,Herrera,(380)316-8965x25790,F,38,tools_housewares_apparel,discount_indifferent
2797,user2797,christopher.jones@example.com,Christopher,Jones,001-609-300-4685x7712,M,21,seasonal_furniture_floral,discount_indifferent
2798,user2798,ashley.smith@example.com,Ashley,Smith,320.984.8370x6244,F,39,tools_housewares_apparel,discount_indifferent
2799,user2799,christina.baird@example.com,Christina,Baird,708-350-1594x890,F,64,groceries_seasonal_tools,lower_priced_products
2800,user2800,jessica.ramirez@example.com,Jessica,Ramirez,443-025-9024,F,25,housewares_floral_seasonal,lower_priced_products
2801,user2801,william.booth@example.com,William,Booth,(343)605-5401x65872,M,46,housewares_tools_beauty,lower_priced_products
2802,user2802,kerry.gonzalez@example.com,Kerry,Gonzalez,001-857-187-6865x435,M,53,outdoors_instruments_groceries,lower_priced_products
2803,user2803,amber.mccoy@example.com,Amber,Mccoy,462.715.2654x22039,F,57,accessories_groceries_books,all_discounts
2804,user2804,megan.padilla@example.com,Megan,Padilla,(617)184-3306x501,F,59,outdoors_instruments_groceries,all_discounts
2805,user2805,stephanie.daniels@example.com,Stephanie,Daniels,(194)435-4756x723,F,36,housewares_tools_beauty,lower_priced_products
2806,user2806,marissa.grant@example.com,Marissa,Grant,001-591-917-2362,F,63,housewares_tools_beauty,all_discounts
2807,user2807,lisa.gutierrez@example.com,Lisa,Gutierrez,(959)337-5187x850,F,44,apparel_footwear_accessories,discount_indifferent
2808,user2808,chad.escobar@example.com,Chad,Escobar,(580)964-9046,M,24,housewares_floral_seasonal,all_discounts
2809,user2809,leroy.bender@example.com,Leroy,Bender,+1-601-117-3194x25092,M,34,footwear_jewelry_furniture,discount_indifferent
2810,user2810,amanda.mendoza@example.com,Amanda,Mendoza,001-232-980-9972x32331,F,42,books_apparel_homedecor,all_discounts
2811,user2811,robert.forbes@example.com,Robert,Forbes,001-091-126-9330x11482,M,27,accessories_groceries_books,all_discounts
2812,user2812,lee.vaughan@example.com,Lee,Vaughan,609-670-5212x5467,M,40,groceries_seasonal_tools,discount_indifferent
2813,user2813,mackenzie.roberts@example.com,Mackenzie,Roberts,001-469-585-1313,F,40,beauty_accessories_instruments,lower_priced_products
2814,user2814,diana.perry@example.com,Diana,Perry,+1-341-851-2882x444,F,24,tools_housewares_apparel,lower_priced_products
2815,user2815,william.ashley@example.com,William,Ashley,050.763.7347,M,37,beauty_accessories_instruments,lower_priced_products
2816,user2816,sara.jones@example.com,Sara,Jones,843.084.5529,F,45,books_apparel_homedecor,all_discounts
2817,user2817,carol.jenkins@example.com,Carol,Jenkins,256.150.0149x1967,F,35,books_apparel_homedecor,all_discounts
2818,user2818,toni.evans@example.com,Toni,Evans,+1-209-777-1500x12642,F,18,housewares_tools_beauty,all_discounts
2819,user2819,crystal.williams@example.com,Crystal,Williams,+1-349-389-7536x433,F,18,footwear_jewelry_furniture,discount_indifferent
2820,user2820,jonathan.wheeler@example.com,Jonathan,Wheeler,(347)740-9333x6629,M,30,beauty_accessories_instruments,discount_indifferent
2821,user2821,lisa.green@example.com,Lisa,Green,(257)042-4173,F,55,instruments_books_electronics,all_discounts
2822,user2822,philip.peterson@example.com,Philip,Peterson,(729)798-3872,M,26,seasonal_furniture_floral,lower_priced_products
2823,user2823,michael.lee@example.com,Michael,Lee,620.145.1383x33367,M,39,electronics_outdoors_footwear,discount_indifferent
